host_experience_years,description_length,num_amenities,bathrooms,bedrooms,beds,neighbourhood_group_cleansed,room_type,price
4.002739726027397,371,66,1.0,1.0,2.0,Brooklyn,Private room,143.0
9.802739726027397,386,27,1.0,0.0,2.0,Manhattan,Private room,470.99999999999983
6.778082191780822,152,17,0.0,1.0,1.0,Queens,Private room,64.99999999999997
5.854794520547945,374,31,1.0,0.0,1.0,Manhattan,Entire home/apt,109.99999999999997
1.9753424657534246,159,11,1.0,1.0,1.0,Manhattan,Private room,243.00000000000006
8.364383561643836,364,30,4.0,7.0,9.0,Brooklyn,Entire home/apt,573.0000000000002
2.6876712328767125,416,44,2.0,1.0,1.0,Brooklyn,Private room,150.0
14.745205479452055,489,17,1.0,1.0,3.0,Manhattan,Private room,114.99999999999999
2.7726027397260276,228,39,1.0,2.0,1.0,Queens,Private room,43.99999999999999
1.6931506849315068,484,7,1.0,1.0,1.0,Brooklyn,Private room,40.00000000000001
3.6054794520547944,255,32,1.0,4.0,0.0,Manhattan,Entire home/apt,216.99999999999997
3.9643835616438357,273,24,2.0,1.0,1.0,Brooklyn,Private room,40.00000000000001
2.3068493150684932,488,18,1.0,1.0,1.0,Manhattan,Hotel room,798.9999999999999
3.5287671232876714,241,19,1.0,2.0,3.0,Manhattan,Entire home/apt,200.0
14.73150684931507,207,24,1.0,0.0,0.0,Brooklyn,Entire home/apt,77.0
8.64931506849315,272,38,1.0,1.0,1.0,Brooklyn,Private room,58.000000000000014
8.378082191780821,312,32,1.0,1.0,1.0,Manhattan,Entire home/apt,381.0
4.073972602739726,420,13,1.0,1.0,1.0,Manhattan,Private room,68.00000000000001
4.7972602739726025,498,21,1.0,1.0,1.0,Staten Island,Private room,80.00000000000003
1.7945205479452055,466,10,1.5,1.0,1.0,Brooklyn,Private room,89.99999999999997
3.265753424657534,499,36,1.0,1.0,2.0,Manhattan,Entire home/apt,200.0
2.191780821917808,42,9,1.0,0.0,0.0,Brooklyn,Entire home/apt,80.00000000000003
3.6054794520547944,255,30,2.0,5.0,5.0,Manhattan,Entire home/apt,249.9999999999999
5.838356164383562,506,48,1.0,1.0,1.0,Brooklyn,Private room,54.000000000000014
10.057534246575342,92,24,2.5,2.0,2.0,Brooklyn,Private room,297.9999999999999
1.7643835616438357,431,12,1.0,1.0,1.0,Manhattan,Entire home/apt,440.0
10.756164383561643,511,6,1.0,1.0,1.0,Queens,Private room,40.00000000000001
9.758904109589041,204,8,1.0,1.0,1.0,Manhattan,Entire home/apt,299.9999999999999
9.775342465753425,563,52,1.0,1.0,1.0,Staten Island,Private room,46.999999999999986
6.394520547945206,357,44,1.0,1.0,1.0,Manhattan,Entire home/apt,127.99999999999997
13.917808219178083,312,35,2.5,2.0,2.0,Brooklyn,Private room,266.00000000000006
7.213698630136986,143,34,1.0,1.0,2.0,Manhattan,Entire home/apt,157.0
2.780821917808219,348,28,1.0,1.0,2.0,Manhattan,Entire home/apt,155.0
8.136986301369863,486,23,1.0,1.0,2.0,Manhattan,Entire home/apt,120.00000000000003
12.484931506849316,473,31,1.0,1.0,2.0,Brooklyn,Entire home/apt,216.99999999999997
12.142465753424657,273,23,2.0,1.0,1.0,Brooklyn,Private room,200.0
1.5068493150684932,513,25,1.0,1.0,1.0,Bronx,Private room,45.0
9.238356164383562,282,32,1.0,1.0,3.0,Queens,Entire home/apt,80.00000000000003
4.986301369863014,0,18,1.0,1.0,1.0,Brooklyn,Private room,120.00000000000003
13.558904109589042,421,19,3.0,2.0,1.0,Manhattan,Private room,154.00000000000003
2.4164383561643836,256,36,1.0,1.0,1.0,Brooklyn,Private room,60.00000000000001
0.9753424657534246,500,17,1.0,1.0,,Manhattan,Private room,284.00000000000006
7.191780821917808,206,19,1.0,1.0,2.0,Manhattan,Hotel room,339.0000000000001
10.361643835616439,484,22,1.0,1.0,1.0,Manhattan,Hotel room,198.99999999999994
6.8273972602739725,374,8,1.0,1.0,1.0,Manhattan,Private room,45.99999999999999
9.167123287671233,205,33,1.0,0.0,1.0,Manhattan,Entire home/apt,86.0
1.9671232876712328,335,11,1.0,2.0,2.0,Manhattan,Entire home/apt,321.00000000000006
8.378082191780821,294,32,1.0,1.0,1.0,Manhattan,Entire home/apt,359.00000000000006
13.063013698630137,482,26,1.0,1.0,1.0,Manhattan,Entire home/apt,186.00000000000006
8.810958904109588,392,28,2.0,1.0,1.0,Brooklyn,Private room,55.00000000000002
10.465753424657533,428,25,1.0,2.0,2.0,Manhattan,Entire home/apt,97.99999999999999
9.490410958904109,449,26,1.0,3.0,3.0,Manhattan,Entire home/apt,135.00000000000006
1.0191780821917809,310,21,2.0,1.0,1.0,Brooklyn,Private room,58.999999999999986
4.413698630136986,357,39,1.0,1.0,1.0,Manhattan,Entire home/apt,89.99999999999997
2.1945205479452055,416,24,2.0,2.0,4.0,Manhattan,Hotel room,390.9999999999999
12.967123287671233,48,36,1.0,1.0,1.0,Manhattan,Entire home/apt,218.00000000000003
6.7753424657534245,526,6,1.0,1.0,1.0,Queens,Private room,40.00000000000001
3.265753424657534,524,43,1.0,1.0,2.0,Manhattan,Entire home/apt,366.0000000000001
0.9342465753424658,528,39,1.0,1.0,1.0,Queens,Entire home/apt,143.99999999999997
2.1013698630136988,136,16,1.0,1.0,1.0,Bronx,Private room,125.0
9.898630136986302,188,22,1.0,1.0,1.0,Manhattan,Entire home/apt,53.00000000000001
5.589041095890411,474,47,1.0,2.0,2.0,Queens,Entire home/apt,184.00000000000009
4.1726027397260275,157,39,1.0,2.0,3.0,Bronx,Entire home/apt,160.00000000000003
7.03013698630137,89,36,1.0,1.0,1.0,Brooklyn,Private room,166.00000000000006
9.624657534246575,292,49,1.0,0.0,2.0,Manhattan,Entire home/apt,109.99999999999997
13.375342465753425,454,55,1.0,3.0,3.0,Brooklyn,Entire home/apt,174.00000000000006
11.471232876712328,492,53,1.0,1.0,2.0,Queens,Entire home/apt,148.99999999999997
12.26849315068493,466,33,1.0,1.0,1.0,Manhattan,Entire home/apt,182.00000000000006
10.101369863013698,405,23,2.0,3.0,3.0,Brooklyn,Entire home/apt,174.99999999999994
3.254794520547945,539,32,1.0,1.0,1.0,Queens,Private room,89.0
8.378082191780821,314,32,2.0,2.0,2.0,Manhattan,Entire home/apt,515.0
5.7753424657534245,423,41,1.0,2.0,2.0,Manhattan,Entire home/apt,136.00000000000003
12.076712328767123,282,26,1.0,0.0,1.0,Manhattan,Entire home/apt,244.99999999999991
3.4547945205479453,104,41,1.0,1.0,1.0,Brooklyn,Entire home/apt,143.99999999999997
11.219178082191782,115,11,2.5,2.0,1.0,Brooklyn,Private room,82.99999999999997
6.5917808219178085,451,41,1.0,1.0,1.0,Manhattan,Private room,100.99999999999996
2.287671232876712,290,22,1.0,1.0,1.0,Brooklyn,Private room,70.0
4.347945205479452,281,15,1.0,4.0,4.0,Manhattan,Entire home/apt,857.0000000000001
3.180821917808219,447,40,1.0,1.0,1.0,Manhattan,Entire home/apt,342.00000000000017
11.635616438356164,297,33,1.0,1.0,2.0,Manhattan,Entire home/apt,249.9999999999999
5.852054794520548,39,33,1.0,1.0,2.0,Manhattan,Entire home/apt,104.99999999999997
11.421917808219177,241,42,1.0,2.0,2.0,Brooklyn,Entire home/apt,134.00000000000003
9.38082191780822,369,27,1.0,0.0,1.0,Manhattan,Entire home/apt,180.99999999999997
2.9753424657534246,143,9,1.0,1.0,3.0,Manhattan,Entire home/apt,150.0
1.1397260273972603,208,21,1.0,1.0,2.0,Manhattan,Private room,565.0000000000001
9.468493150684932,362,14,1.0,1.0,2.0,Manhattan,Private room,315.00000000000006
2.419178082191781,441,13,1.0,0.0,2.0,Manhattan,Entire home/apt,129.99999999999994
10.652054794520549,508,25,1.0,1.0,1.0,Manhattan,Entire home/apt,206.99999999999997
11.454794520547946,227,26,1.0,1.0,1.0,Manhattan,Entire home/apt,114.99999999999999
8.93972602739726,402,23,2.0,3.0,3.0,Brooklyn,Private room,274.9999999999999
8.378082191780821,281,32,1.0,1.0,1.0,Manhattan,Entire home/apt,335.99999999999994
3.9726027397260273,42,14,1.0,1.0,1.0,Manhattan,Private room,121.99999999999994
8.26027397260274,302,39,2.0,2.0,2.0,Manhattan,Entire home/apt,241.00000000000009
5.50958904109589,535,42,1.0,1.0,1.0,Bronx,Entire home/apt,103.99999999999997
6.567123287671233,463,21,1.0,1.0,1.0,Manhattan,Private room,224.0
5.739726027397261,521,49,1.0,0.0,1.0,Brooklyn,Entire home/apt,89.99999999999997
4.372602739726028,528,22,1.0,0.0,1.0,Manhattan,Entire home/apt,155.0
10.27945205479452,437,51,1.0,1.0,1.0,Brooklyn,Private room,71.99999999999999
8.884931506849314,500,12,1.0,1.0,1.0,Bronx,Private room,56.999999999999986
9.38082191780822,419,16,2.0,3.0,3.0,Manhattan,Entire home/apt,200.0
2.361643835616438,340,38,1.0,2.0,3.0,Brooklyn,Entire home/apt,87.00000000000003
2.282191780821918,435,21,2.0,2.0,4.0,Manhattan,Hotel room,361.9999999999999
4.295890410958904,21,30,1.0,3.0,4.0,Queens,Entire home/apt,249.9999999999999
4.095890410958904,391,48,0.0,1.0,1.0,Queens,Private room,134.00000000000003
4.232876712328767,509,65,1.0,1.0,1.0,Bronx,Private room,82.00000000000003
5.972602739726027,6,44,1.0,1.0,2.0,Queens,Private room,105.99999999999996
2.1342465753424658,498,41,1.0,1.0,1.0,Brooklyn,Private room,234.0
6.495890410958904,129,44,1.0,2.0,1.0,Brooklyn,Entire home/apt,100.99999999999996
7.8493150684931505,480,27,1.0,1.0,1.0,Queens,Private room,51.00000000000001
3.180821917808219,359,44,1.0,1.0,1.0,Manhattan,Entire home/apt,489.9999999999999
11.419178082191781,251,26,1.0,1.0,1.0,Queens,Private room,40.00000000000001
12.09041095890411,410,44,1.0,1.0,1.0,Brooklyn,Private room,299.9999999999999
1.1561643835616437,528,22,1.0,1.0,1.0,Manhattan,Private room,231.0
13.873972602739727,465,44,1.0,1.0,2.0,Queens,Private room,163.99999999999994
13.575342465753424,467,36,1.5,1.0,1.0,Manhattan,Private room,283.00000000000006
8.378082191780821,264,31,1.0,2.0,2.0,Manhattan,Entire home/apt,435.9999999999999
2.627397260273973,482,33,1.0,1.0,1.0,Queens,Private room,45.0
11.413698630136986,303,51,1.0,1.0,0.0,Brooklyn,Private room,121.00000000000003
3.1561643835616437,448,34,1.5,2.0,2.0,Manhattan,Entire home/apt,408.00000000000017
0.7753424657534247,405,34,1.0,1.0,1.0,Queens,Private room,92.00000000000003
1.8794520547945206,346,19,1.0,1.0,1.0,Manhattan,Private room,172.00000000000006
0.4301369863013699,510,31,2.0,3.0,3.0,Manhattan,Entire home/apt,902.9999999999997
3.767123287671233,246,5,1.0,2.0,2.0,Brooklyn,Entire home/apt,234.0
10.860273972602739,503,34,1.5,2.0,2.0,Brooklyn,Entire home/apt,235.0000000000001
8.96986301369863,560,43,1.0,2.0,4.0,Queens,Entire home/apt,97.99999999999999
6.701369863013698,89,27,1.0,1.0,1.0,Queens,Private room,145.0
1.0191780821917809,394,24,1.0,1.0,1.0,Brooklyn,Private room,47.99999999999999
10.857534246575343,33,36,1.0,3.0,3.0,Bronx,Entire home/apt,225.00000000000009
1.8794520547945206,73,27,1.0,1.0,1.0,Bronx,Entire home/apt,80.00000000000003
1.63013698630137,479,51,2.0,2.0,2.0,Manhattan,Entire home/apt,450.0000000000001
0.4301369863013699,473,30,2.0,2.0,2.0,Manhattan,Entire home/apt,558.9999999999999
8.515068493150684,98,24,1.0,1.0,1.0,Brooklyn,Private room,71.0
1.8273972602739725,497,8,1.0,1.0,1.0,Brooklyn,Private room,180.00000000000006
6.7835616438356166,487,27,1.0,1.0,1.0,Manhattan,Private room,60.00000000000001
12.813698630136987,114,21,1.5,2.0,1.0,Manhattan,Entire home/apt,180.00000000000006
8.378082191780821,325,32,1.0,1.0,1.0,Manhattan,Entire home/apt,317.0
8.378082191780821,331,33,1.0,1.0,1.0,Brooklyn,Entire home/apt,283.00000000000006
3.1123287671232878,330,13,1.0,1.0,1.0,Bronx,Private room,71.0
10.756164383561643,310,7,1.0,1.0,1.0,Queens,Private room,45.0
1.6958904109589041,213,6,1.0,1.0,1.0,Manhattan,Private room,41.0
3.265753424657534,524,43,1.0,1.0,2.0,Manhattan,Entire home/apt,366.0000000000001
10.2,250,42,1.0,1.0,1.0,Manhattan,Private room,135.00000000000006
9.167123287671233,193,38,1.0,0.0,1.0,Manhattan,Entire home/apt,105.99999999999996
,478,14,1.0,1.0,1.0,Brooklyn,Entire home/apt,229.99999999999994
4.347945205479452,395,12,2.0,1.0,1.0,Manhattan,Private room,213.99999999999991
9.586301369863014,351,27,1.0,1.0,1.0,Manhattan,Entire home/apt,186.00000000000006
11.07123287671233,491,35,1.0,1.0,1.0,Brooklyn,Entire home/apt,198.99999999999994
6.712328767123288,499,48,3.0,3.0,3.0,Brooklyn,Entire home/apt,641.9999999999998
9.802739726027397,395,27,1.0,0.0,2.0,Manhattan,Private room,546.0
6.7095890410958905,511,63,1.0,1.0,2.0,Queens,Private room,137.99999999999997
7.06027397260274,249,14,1.0,1.0,1.0,Queens,Private room,60.00000000000001
0.9753424657534246,300,15,1.0,1.0,,Manhattan,Private room,393.0
8.594520547945205,499,30,1.0,1.0,2.0,Bronx,Entire home/apt,84.99999999999997
2.3945205479452056,77,48,2.0,1.0,2.0,Bronx,Private room,45.0
4.295890410958904,508,28,1.0,0.0,1.0,Manhattan,Entire home/apt,114.99999999999999
9.967123287671233,0,16,1.0,4.0,4.0,Manhattan,Entire home/apt,200.0
8.673972602739726,170,52,1.0,1.0,1.0,Bronx,Private room,60.00000000000001
10.361643835616439,497,20,1.0,1.0,1.0,Manhattan,Hotel room,798.9999999999999
6.682191780821918,173,6,1.0,0.0,1.0,Manhattan,Entire home/apt,191.0
12.821917808219178,109,39,1.0,2.0,2.0,Manhattan,Entire home/apt,265.0
2.7945205479452055,552,81,1.5,3.0,4.0,Manhattan,Entire home/apt,335.0
9.520547945205479,494,20,1.0,1.0,2.0,Bronx,Entire home/apt,204.00000000000006
12.178082191780822,521,34,1.0,0.0,1.0,Queens,Entire home/apt,104.99999999999997
6.5917808219178085,364,26,1.0,1.0,1.0,Brooklyn,Private room,150.0
8.73972602739726,421,24,1.0,1.0,3.0,Queens,Entire home/apt,86.0
0.6684931506849315,534,27,1.0,1.0,1.0,Brooklyn,Private room,136.00000000000003
16.243835616438357,453,47,1.0,2.0,2.0,Queens,Private room,195.00000000000009
8.378082191780821,238,32,1.0,1.0,1.0,Manhattan,Entire home/apt,326.0
4.756164383561644,607,15,1.0,2.0,2.0,Brooklyn,Entire home/apt,342.00000000000017
7.712328767123288,418,6,2.0,1.0,1.0,Brooklyn,Private room,41.0
9.67123287671233,187,30,1.0,1.0,1.0,Queens,Private room,121.00000000000003
8.210958904109589,191,51,1.0,2.0,2.0,Manhattan,Entire home/apt,234.0
8.378082191780821,311,31,1.0,2.0,2.0,Brooklyn,Entire home/apt,538.0000000000002
4.663013698630137,209,40,1.0,1.0,1.0,Brooklyn,Private room,166.99999999999997
2.958904109589041,490,36,0.0,0.0,1.0,Brooklyn,Entire home/apt,56.00000000000001
5.553424657534246,492,44,1.0,1.0,0.0,Queens,Private room,82.00000000000003
8.378082191780821,313,31,1.0,1.0,1.0,Manhattan,Entire home/apt,398.9999999999999
7.183561643835616,414,41,1.0,1.0,2.0,Queens,Private room,61.99999999999999
10.712328767123287,198,42,1.0,1.0,1.0,Brooklyn,Private room,80.00000000000003
9.816438356164383,415,58,1.0,2.0,2.0,Manhattan,Entire home/apt,269.00000000000006
3.265753424657534,525,40,1.0,0.0,1.0,Manhattan,Entire home/apt,311.00000000000006
1.5178082191780822,484,7,2.0,1.0,1.0,Brooklyn,Private room,36.0
1.0383561643835617,335,22,1.0,1.0,1.0,Manhattan,Private room,425.00000000000017
5.964383561643835,538,15,1.0,1.0,1.0,Brooklyn,Private room,160.99999999999994
13.624657534246575,348,10,0.0,1.0,1.0,Brooklyn,Private room,42.0
1.8082191780821917,384,57,2.0,1.0,1.0,Brooklyn,Private room,50.0
12.528767123287672,455,57,1.0,1.0,1.0,Brooklyn,Entire home/apt,215.00000000000006
0.5150684931506849,501,7,0.0,1.0,1.0,Manhattan,Private room,1068.9999999999998
3.7095890410958905,409,13,1.0,1.0,1.0,Manhattan,Private room,94.99999999999999
9.646575342465754,160,9,2.0,1.0,1.0,Brooklyn,Private room,35.0
8.254794520547945,489,31,1.0,1.0,1.0,Manhattan,Entire home/apt,154.00000000000003
10.526027397260274,209,46,1.0,1.0,1.0,Brooklyn,Private room,55.00000000000002
9.273972602739725,310,24,1.0,1.0,2.0,Bronx,Private room,37.99999999999999
1.7917808219178082,500,43,1.0,0.0,5.0,Manhattan,Entire home/apt,340.00000000000006
3.4,586,6,1.0,1.0,1.0,Manhattan,Entire home/apt,120.00000000000003
8.917808219178083,502,29,1.0,2.0,2.0,Brooklyn,Entire home/apt,109.99999999999997
3.8547945205479452,237,19,1.0,1.0,2.0,Manhattan,Private room,107.99999999999997
8.745205479452055,383,35,1.0,1.0,2.0,Brooklyn,Private room,64.99999999999997
10.082191780821917,230,25,1.0,2.0,2.0,Brooklyn,Private room,99.00000000000004
3.967123287671233,378,20,1.0,2.0,2.0,Brooklyn,Entire home/apt,160.99999999999994
1.9342465753424658,97,31,1.0,1.0,2.0,Manhattan,Entire home/apt,126.99999999999997
4.950684931506849,530,19,1.0,0.0,1.0,Manhattan,Entire home/apt,238.99999999999997
4.032876712328767,530,58,1.0,1.0,1.0,Manhattan,Private room,140.00000000000003
3.2575342465753425,48,32,1.0,1.0,2.0,Manhattan,Entire home/apt,281.00000000000006
2.3068493150684932,378,30,1.0,2.0,3.0,Queens,Entire home/apt,155.0
12.35890410958904,121,23,1.0,1.0,1.0,Brooklyn,Entire home/apt,249.9999999999999
13.810958904109588,518,43,1.0,2.0,3.0,Brooklyn,Entire home/apt,180.00000000000006
10.756164383561643,427,6,1.0,1.0,1.0,Queens,Private room,36.99999999999999
2.802739726027397,499,47,1.0,1.0,0.0,Queens,Private room,109.99999999999997
0.810958904109589,430,10,1.0,1.0,1.0,Manhattan,Entire home/apt,218.9999999999999
10.956164383561644,159,7,1.0,1.0,1.0,Brooklyn,Entire home/apt,253.0
9.838356164383562,234,31,1.0,3.0,6.0,Queens,Entire home/apt,298.99999999999994
1.5178082191780822,485,7,2.0,1.0,1.0,Brooklyn,Private room,40.00000000000001
2.0904109589041098,225,21,1.0,1.0,1.0,Brooklyn,Private room,53.00000000000001
9.38082191780822,466,16,1.0,2.0,2.0,Manhattan,Entire home/apt,170.00000000000006
3.1780821917808217,473,32,1.0,1.0,1.0,Brooklyn,Entire home/apt,58.000000000000014
7.265753424657534,516,4,1.0,1.0,1.0,Brooklyn,Private room,35.0
11.586301369863014,429,26,1.0,1.0,1.0,Brooklyn,Entire home/apt,87.99999999999999
2.56986301369863,518,20,1.0,1.0,2.0,Queens,Entire home/apt,116.00000000000003
0.7890410958904109,143,13,2.0,3.0,2.0,Bronx,Entire home/apt,243.00000000000006
9.167123287671233,214,36,1.0,0.0,1.0,Manhattan,Entire home/apt,125.99999999999999
2.1945205479452055,484,22,2.0,2.0,6.0,Manhattan,Hotel room,1120.0
8.378082191780821,321,30,1.0,0.0,1.0,Brooklyn,Entire home/apt,246.00000000000006
3.8794520547945206,364,28,1.0,1.0,1.0,Manhattan,Entire home/apt,132.99999999999997
11.736986301369862,490,13,1.0,1.0,1.0,Brooklyn,Entire home/apt,151.0
7.446575342465754,431,22,1.0,2.0,3.0,Manhattan,Entire home/apt,103.99999999999997
3.180821917808219,525,46,1.0,1.0,1.0,Manhattan,Entire home/apt,575.0000000000001
10.978082191780821,424,57,1.0,2.0,2.0,Manhattan,Entire home/apt,618.0
12.728767123287671,382,11,1.0,1.0,1.0,Brooklyn,Private room,77.0
3.419178082191781,484,30,1.0,2.0,2.0,Brooklyn,Entire home/apt,146.99999999999994
0.27671232876712326,454,7,3.0,1.0,0.0,Brooklyn,Private room,35.0
10.846575342465753,37,8,1.5,1.0,1.0,Bronx,Private room,113.00000000000003
12.021917808219179,116,28,1.0,1.0,2.0,Brooklyn,Entire home/apt,113.00000000000003
6.145205479452055,496,20,1.0,1.0,2.0,Manhattan,Hotel room,446.9999999999999
6.076712328767123,446,38,1.0,1.0,1.0,Brooklyn,Entire home/apt,89.99999999999997
8.26027397260274,302,39,1.0,0.0,2.0,Manhattan,Entire home/apt,210.99999999999997
10.246575342465754,453,36,1.0,2.0,2.0,Manhattan,Entire home/apt,248.9999999999999
3.7424657534246575,633,11,1.0,2.0,2.0,Queens,Entire home/apt,107.99999999999997
2.347945205479452,48,6,1.0,1.0,1.0,Brooklyn,Private room,202.99999999999994
12.526027397260274,317,22,1.0,1.0,1.0,Brooklyn,Entire home/apt,150.0
2.4383561643835616,492,26,2.0,1.0,1.0,Brooklyn,Private room,68.00000000000001
12.432876712328767,490,43,1.0,1.0,1.0,Manhattan,Entire home/apt,146.99999999999994
3.232876712328767,0,6,1.0,1.0,2.0,Staten Island,Entire home/apt,174.99999999999994
9.479452054794521,473,34,4.0,1.0,1.0,Queens,Private room,48.99999999999999
10.93972602739726,245,20,1.0,1.0,2.0,Queens,Entire home/apt,130.99999999999997
16.65205479452055,144,33,1.0,0.0,1.0,Manhattan,Entire home/apt,239.99999999999994
9.504109589041096,354,3,1.0,1.0,2.0,Queens,Entire home/apt,120.00000000000003
12.093150684931507,533,36,2.0,1.0,1.0,Bronx,Private room,37.99999999999999
9.142465753424657,269,26,1.0,0.0,1.0,Manhattan,Entire home/apt,135.00000000000006
6.210958904109589,314,9,2.0,2.0,2.0,Manhattan,Entire home/apt,239.99999999999994
9.824657534246576,152,7,1.0,1.0,1.0,Brooklyn,Private room,45.0
6.961643835616439,332,32,1.0,1.0,1.0,Manhattan,Entire home/apt,125.0
11.375342465753425,496,18,1.0,1.0,1.0,Brooklyn,Private room,466.00000000000006
8.643835616438356,306,19,1.0,1.0,1.0,Bronx,Private room,61.00000000000001
3.180821917808219,0,1,1.0,1.0,1.0,Manhattan,Entire home/apt,922.9999999999999
3.180821917808219,500,39,1.0,1.0,1.0,Manhattan,Entire home/apt,355.0
14.72054794520548,524,57,1.0,1.0,1.0,Manhattan,Entire home/apt,375.0
6.86027397260274,468,28,1.0,1.0,1.0,Brooklyn,Private room,87.99999999999999
1.4575342465753425,242,24,1.0,2.0,0.0,Bronx,Entire home/apt,126.99999999999997
0.8958904109589041,97,6,1.0,1.0,1.0,Manhattan,Entire home/apt,600.0
4.816438356164384,480,32,1.0,1.0,0.0,Manhattan,Entire home/apt,193.0
10.553424657534247,486,27,2.0,2.0,2.0,Manhattan,Entire home/apt,531.9999999999999
2.4328767123287673,369,54,2.0,2.0,3.0,Brooklyn,Private room,215.00000000000006
12.402739726027397,450,9,1.0,1.0,1.0,Brooklyn,Private room,239.99999999999994
11.93972602739726,177,6,1.0,1.0,1.0,Queens,Private room,77.0
13.509589041095891,495,8,1.0,1.0,1.0,Brooklyn,Private room,55.00000000000002
5.476712328767123,134,55,1.0,3.0,3.0,Brooklyn,Entire home/apt,252.00000000000003
7.273972602739726,495,11,1.0,1.0,1.0,Queens,Private room,60.00000000000001
12.26027397260274,493,29,4.0,5.0,1.0,Brooklyn,Private room,54.000000000000014
3.5534246575342467,514,36,2.0,3.0,3.0,Manhattan,Entire home/apt,249.9999999999999
10.106849315068493,500,29,1.0,1.0,1.0,Manhattan,Entire home/apt,160.00000000000003
8.98082191780822,245,11,1.0,1.0,1.0,Brooklyn,Private room,100.00000000000003
2.589041095890411,68,47,1.5,3.0,1.0,Manhattan,Entire home/apt,499.9999999999999
3.180821917808219,468,39,1.0,1.0,1.0,Manhattan,Entire home/apt,307.0000000000001
4.052054794520548,495,57,1.0,1.0,1.0,Brooklyn,Entire home/apt,158.0
5.909589041095891,498,25,1.0,1.0,1.0,Brooklyn,Private room,43.99999999999999
8.26027397260274,483,38,2.0,2.0,2.0,Manhattan,Entire home/apt,281.00000000000006
8.378082191780821,236,32,2.0,1.0,1.0,Manhattan,Entire home/apt,362.99999999999994
8.136986301369863,486,22,1.0,0.0,1.0,Manhattan,Hotel room,120.00000000000003
11.101369863013698,249,11,1.0,1.0,1.0,Brooklyn,Entire home/apt,97.99999999999999
11.961643835616439,507,36,2.0,1.0,1.0,Brooklyn,Private room,450.0000000000001
6.813698630136987,488,42,1.0,3.0,3.0,Brooklyn,Private room,140.00000000000003
7.542465753424658,508,35,1.0,1.0,1.0,Brooklyn,Private room,71.0
9.128767123287671,473,31,1.0,1.0,1.0,Manhattan,Private room,45.99999999999999
8.443835616438356,164,45,1.0,1.0,1.0,Brooklyn,Private room,53.00000000000001
10.35068493150685,225,21,1.0,1.0,1.0,Staten Island,Entire home/apt,100.00000000000003
2.3589041095890413,88,38,1.0,1.0,1.0,Bronx,Private room,114.00000000000001
8.638356164383561,547,28,1.0,0.0,1.0,Queens,Entire home/apt,109.99999999999997
9.145205479452056,163,18,1.0,0.0,1.0,Brooklyn,Entire home/apt,71.0
11.572602739726028,366,47,1.0,0.0,2.0,Manhattan,Entire home/apt,99.00000000000004
1.6931506849315068,96,13,0.0,1.0,1.0,Manhattan,Private room,78.0
9.142465753424657,525,23,1.5,2.0,2.0,Queens,Entire home/apt,94.99999999999999
3.115068493150685,307,40,1.0,2.0,2.0,Manhattan,Entire home/apt,196.0
10.016438356164384,0,9,1.0,1.0,1.0,Brooklyn,Private room,86.0
8.956164383561644,495,21,1.0,3.0,3.0,Queens,Entire home/apt,186.00000000000006
7.816438356164384,305,41,2.0,1.0,1.0,Queens,Private room,58.999999999999986
9.61917808219178,409,49,1.0,2.0,3.0,Brooklyn,Entire home/apt,268.0
2.4821917808219176,432,56,1.0,0.0,1.0,Manhattan,Entire home/apt,132.99999999999997
15.117808219178082,215,46,1.0,2.0,3.0,Manhattan,Entire home/apt,174.99999999999994
4.372602739726028,518,21,1.0,0.0,1.0,Manhattan,Entire home/apt,129.99999999999994
3.7534246575342465,353,38,1.0,1.0,2.0,Queens,Private room,84.99999999999997
14.449315068493151,271,39,1.0,2.0,1.0,Bronx,Private room,76.00000000000003
14.04931506849315,475,18,1.0,1.0,1.0,Brooklyn,Private room,143.0
6.684931506849315,499,49,1.0,1.0,1.0,Manhattan,Private room,165.00000000000006
0.4054794520547945,499,44,1.0,1.0,1.0,Manhattan,Entire home/apt,208.0
8.843835616438357,244,42,1.0,2.0,2.0,Manhattan,Entire home/apt,415.0
13.58904109589041,380,45,1.0,1.0,1.0,Manhattan,Entire home/apt,188.00000000000006
8.26027397260274,302,34,1.5,3.0,3.0,Manhattan,Entire home/apt,191.0
12.01095890410959,249,14,1.0,1.0,1.0,Manhattan,Private room,138.99999999999994
8.378082191780821,293,31,2.0,2.0,2.0,Brooklyn,Entire home/apt,487.00000000000017
9.232876712328768,488,49,2.0,3.0,3.0,Bronx,Entire home/apt,247.99999999999994
4.638356164383562,501,51,1.0,1.0,1.0,Staten Island,Private room,150.0
4.284931506849315,479,33,1.0,0.0,1.0,Manhattan,Entire home/apt,89.0
12.61917808219178,212,11,1.0,2.0,1.0,Staten Island,Private room,60.00000000000001
2.789041095890411,506,25,1.0,1.0,2.0,Manhattan,Private room,158.0
4.7972602739726025,458,17,1.0,1.0,1.0,Staten Island,Private room,80.00000000000003
4.210958904109589,548,40,1.0,1.0,4.0,Manhattan,Entire home/apt,228.00000000000006
1.6931506849315068,375,13,1.0,1.0,1.0,Manhattan,Entire home/apt,148.99999999999997
5.854794520547945,471,32,1.0,1.0,1.0,Manhattan,Entire home/apt,109.99999999999997
7.947945205479452,190,35,1.0,1.0,2.0,Brooklyn,Private room,80.00000000000003
